# Item reference — generated from item_db.json
# id	aegis_name	name	type	script	on_equip_script	on_unequip_script	notes
4405	Frus_Card	Frus Card	IT_CARD	bonus bMagicDamageReturn,getrefine()*2;   if(BaseClass==Job_Mage) bonus bMdef,3;			
4406	Skeggiold_Card	Skeggiold Card	IT_CARD	bonus2 bMagicAddRace,RC_Demon,2;			
4407	Randgris_Card	Randgris Card	IT_CARD	bonus bUnbreakableWeapon,0;   bonus2 bAddRace, RC_All, 10;   bonus3 bAutoSpell,SA_DISPELL,1,50;			
4408	Gloom_Under_Night_Card	Gloom Under Night Card	IT_CARD	bonus2 bAddEle,Ele_Holy,40;   bonus2 bAddEle,Ele_Dark,40;   bonus2 bAddRace,RC_Angel,40;   bonus2 bAddRace,RC_Demon,40;			
4409	Agav_Card	Agav Card	IT_CARD	bonus bMatkRate,5;   bonus bDef,-10;   if(BaseClass==Job_Mage) bonus bMaxSP,100;			
4410	Echio_Card	Echio Card	IT_CARD	bonus bBaseAtk,15;   if(BaseClass==Job_Swordman) bonus bMaxHP,500;			
4411	Vanberk_Card	Vanberk Card	IT_CARD	bonus bStr,2;   autobonus "{ bonus bCritical,100; }",5,5000,0,"{ specialeffect(EF_ENHANCE, AREA, playerattached()); }";			
4412	Isilla_Card	Isilla Card	IT_CARD	bonus bInt,2;   autobonus "{ bonus bCastrate,-50; bonus bFlee,30; }",50,5000,BF_MAGIC,"{ specialeffect(EF_SUFFRAGIUM, AREA, playerattached()); }";			
4413	Hodremlin_Card	Hodremlin Card	IT_CARD	bonus2 bSubSize,Size_Small,15;   bonus2 bSubSize,Size_Medium,15;   bonus2 bSubSize,Size_Large,15;   autobonus2 "{ bonus bFlee2,30; }",3,10000,BF_WEAPON|BF_MAGIC,"{ specialeffect(EF_WIND, AREA, playerattached()); }";			
4414	Seeker_Card	Seeker Card	IT_CARD	skill MG_STONECURSE,1;   bonus2 bResEff,Eff_Stone,3000;   bonus bMdef,10;			
4415	Snowier_Card	Snowier Card	IT_CARD	bonus2 bAddMonsterDropItem,536,2000;   bonus2 bAddItemHealRate,536,100;			
4416	Siroma_Card	Siroma Card	IT_CARD	bonus2 bSkillAtk,MG_COLDBOLT,25;   bonus2 bCastrate,MG_COLDBOLT,-25;			
4417	Ice_Titan_Card	Ice Titan Card	IT_CARD	bonus bVit,2;   autobonus2 "{ bonus bDef,10; }",3,10000,BF_WEAPON|BF_MAGIC,"{ specialeffect(EF_FREEZED, AREA, playerattached()); }";			
4418	Gazeti_Card	Gazeti Card	IT_CARD	bonus3 bAutoSpell,MG_COLDBOLT,2,100;			
4419	Ktullanux_Card	Ktullanux Card	IT_CARD	bonus2 bAddEle,Ele_Fire,50;   bonus5 bAutoSpellWhenHit,WZ_FROSTNOVA,10,20,BF_WEAPON|BF_MAGIC,0;			
4420	Muscipular_Card	Muscipular Card	IT_CARD	bonus3 bAutoSpellWhenHit,AL_HEAL,1,100;   bonus3 bAutoSpellWhenHit,AL_INCAGI,1,100;			
4421	Drosera_Card	Drosera Card	IT_CARD	if(getiteminfo(getequipid(EQI_HAND_R),9)>3) bonus bCritical,15;			
4422	Roween_Card	Roween Card	IT_CARD	bonus bFlee,5;   bonus bFlee2,3;   bonus2 bAddEle,Ele_Water,10;   bonus2 bCriticalAddRace,RC_Fish,15;			
4423	Galion_Card	Galion Card	IT_CARD	bonus bHit,5;   bonus2 bAddEle,Ele_Water,5;			
4424	Stapo_Card	Stapo Card	IT_CARD	skill TF_PICKSTONE,1;   skill TF_THROWSTONE,1;			
4425	Atroce_Card	Atroce Card	IT_CARD	bonus bBaseAtk,25;   autobonus "{ bonus bAspdRate,100; }",5,10000,0,"{ specialeffect(EF_POTION_BERSERK, AREA, playerattached()); }";			
4426	Byorgue_Card	Byorgue Card	IT_CARD	if (BaseJob == Job_Rogue) {    bonus bMatkRate,10;    bonus2 bAddRace, RC_All, 10;   }			
4427	Sword_Guardian_Card	Sword Guardian Card	IT_CARD	if(getiteminfo(getequipid(EQI_HAND_R),11)==2||getiteminfo(getequipid(EQI_HAND_R),11)==3) {    bonus bHit,5;    bonus bCritical,5;    bonus2 bSkillAtk,62,25;   }			
4428	Bow_Guardian_Card	Bow Guardian Card	IT_CARD	if(getiteminfo(getequipid(EQI_HAND_R),11)==11) {    bonus bHit,5;    bonus bCritical,5;    bonus2 bSkillAtk,47,50;   }			
4429	Salamander_Card	Salamander Card	IT_CARD	bonus2 bSkillAtk,WZ_FIREPILLAR,40;   bonus2 bSkillAtk,WZ_METEOR,40;			
4430	Ifrit_Card	Ifrit Card	IT_CARD	bonus bBaseAtk,(JobLevel/10);   bonus bCritical,(JobLevel/10);   bonus bHit,(JobLevel/10);   bonus3 bAutoSpellWhenHit,NPC_EARTHQUAKE,2,10;			
4431	Kasa_Card	Kasa Card	IT_CARD	bonus3 bAutoSpell,MG_FIREBALL,5,20;   bonus3 bAutoSpell,MG_FIREBOLT,5,20;			
4432	Magmaring_Card	Magmaring Card	IT_CARD	bonus bBaseAtk,5;   bonus2 bAddEle,Ele_Earth,10;   bonus2 bCriticalAddRace,RC_Brute,15;			
4433	Imp_Card	Imp Card	IT_CARD	bonus2 bSkillAtk,MG_FIREBOLT,25;   bonus2 bCastrate,MG_FIREBOLT,-25;			
4434	Knocker_Card	Knocker Card	IT_CARD	bonus2 bAddRace,RC_Formless,5;   bonus3 bAddMonsterDropItem,756,RC_Formless,10;   bonus3 bAddMonsterDropItem,757,RC_Formless,10;			
4435	Zombie_Slaughter_Card	Zombie Slaughter Card	IT_CARD	bonus2 bAddRace,RC_DemiPlayer,1;   bonus2 bMagicAddRace,RC_DemiPlayer,1;   bonus bHPGainValue,50;			
4436	Ragged_Zombie_Card	Ragged Zombie Card	IT_CARD	bonus2 bCriticalAddRace,RC_DemiPlayer,5;   bonus2 bAddRace,RC_DemiPlayer,1;   bonus2 bMagicAddRace,RC_DemiPlayer,1;   bonus2 bAddEff2,Eff_Bleeding,10;			
4437	Hell_Poodle_Card	Hell Poodle Card	IT_CARD	bonus bHit,1;   bonus2 bAddItemHealRate,517,100;   bonus3 bAddEff,Eff_Bleeding,50,ATF_SHORT;			
4438	Banshee_Card	Banshee Card	IT_CARD	if(BaseClass==Job_Mage) {    bonus bMaxSP,100;    bonus bMaxHP,-100;    bonus2 bSkillAtk,MG_NAPALMBEAT,20;    bonus2 bSkillAtk,MG_SOULSTRIKE,20;    bonus2 bSkillAtk,HW_NAPALMVULCAN,20;   }			
4439	Flame_Skull_Card	Flame Skull Card	IT_CARD	bonus2 bResEff,Eff_Blind,3000;   bonus2 bResEff,Eff_Stun,3000;   bonus2 bResEff,Eff_Curse,3000;   bonus2 bResEff,Eff_Stone,3000;   bonus2 bAddEffWhenHit,Eff_Blind,500;   bonus2 bAddEffWhenHit,Eff_Stun,500;   bonus2 bAddEffWhenHit,Eff_Curse,500;   bonus2 bAddEffWhenHit,Eff_Stone,500;			
4440	Necromancer_Card	Necromancer Card	IT_CARD	.@i = getiteminfo(getequipid(EQI_HAND_R),11);   if (.@i == 10 || .@i == 23) {    bonus bInt,1;    bonus bIgnoreMdefRate,2;   }			
4441	Fallen_Bishop_Card	Fallen Bishop Hibram Card	IT_CARD	bonus bMatkRate,10;   bonus bMaxSPrate,-50;   bonus2 bMagicAddRace,RC_Angel,50;   bonus2 bMagicAddRace,RC_DemiPlayer,50;			
4442	Tatacho_Card	Tatacho Card	IT_CARD	bonus2 bSubEle,Ele_Neutral,20;   bonus2 bAddEle,Ele_Neutral,5;			
4443	Aqua_Elemental_Card	Aqua Elemental Card	IT_CARD	bonus2 bSubEle,Ele_Water,20;   bonus2 bAddEle,Ele_Water,5;			
4444	Draco_Card	Draco Card	IT_CARD	bonus2 bSubEle,Ele_Earth,20;   bonus2 bAddEle,Ele_Earth,5;			
4445	Luciola_Vespa_Card	Luciola Vespa Card	IT_CARD	bonus2 bSubEle,Ele_Wind,20;   bonus2 bAddEle,Ele_Wind,5;			
4447	Centipede_Card	Centipede Card	IT_CARD	bonus2 bSubEle,Ele_Poison,20;   bonus2 bAddEle,Ele_Poison,5;			
4448	Cornus_Card	Cornus Card	IT_CARD	bonus2 bSubEle,Ele_Holy,20;   bonus2 bAddEle,Ele_Holy,5;			
4449	Dark_Shadow_Card	Dark Shadow Card	IT_CARD	bonus2 bSubEle,Ele_Dark,20;   bonus2 bAddEle,Ele_Dark,5;			
4450	Banshee_Master_Card	Banshee Master Card	IT_CARD	bonus bInt,1;   bonus bMatk,10;			
4451	Ant_Buyanne_Card	Entweihen Crothen Card	IT_CARD	bonus bMatk,100;			
4452	Centipede_Larva_Card	Centipede Larva Card	IT_CARD	bonus bInt,1;   bonus bMatk,3;			
4453	Hilsrion_Card	Hillsrion Card	IT_CARD	bonus bBaseAtk,25;			
4700	Strength1	STR+1	IT_CARD	bonus bStr,1;			
4701	Strength2	STR+2	IT_CARD	bonus bStr,2;			
4702	Strength3	STR+3	IT_CARD	bonus bStr,3;			
4703	Strength4	STR+4	IT_CARD	bonus bStr,4;			
4704	Strength5	STR+5	IT_CARD	bonus bStr,5;			
4705	Strength6	STR+6	IT_CARD	bonus bStr,6;			
4706	Strength7	STR+7	IT_CARD	bonus bStr,7;			
4707	Strength8	STR+8	IT_CARD	bonus bStr,8;			
4708	Strength9	STR+9	IT_CARD	bonus bStr,9;			
4709	Strength10	STR+10	IT_CARD	bonus bStr,10;			
4710	Inteligence1	INT+1	IT_CARD	bonus bInt,1;			
4711	Inteligence2	INT+2	IT_CARD	bonus bInt,2;			
4712	Inteligence3	INT+3	IT_CARD	bonus bInt,3;			
4713	Inteligence4	INT+4	IT_CARD	bonus bInt,4;			
4714	Inteligence5	INT+5	IT_CARD	bonus bInt,5;			
4715	Inteligence6	INT+6	IT_CARD	bonus bInt,6;			
4716	Inteligence7	INT+7	IT_CARD	bonus bInt,7;			
4717	Inteligence8	INT+8	IT_CARD	bonus bInt,8;			
4718	Inteligence9	INT+9	IT_CARD	bonus bInt,9;			
4719	Inteligence10	INT+10	IT_CARD	bonus bInt,10;			
4720	Dexterity1	DEX+1	IT_CARD	bonus bDex,1;			
4721	Dexterity2	DEX+2	IT_CARD	bonus bDex,2;			
4722	Dexterity3	DEX+3	IT_CARD	bonus bDex,3;			
4723	Dexterity4	DEX+4	IT_CARD	bonus bDex,4;			
4724	Dexterity5	DEX+5	IT_CARD	bonus bDex,5;			
4725	Dexterity6	DEX+6	IT_CARD	bonus bDex,6;			
4726	Dexterity7	DEX+7	IT_CARD	bonus bDex,7;			
4727	Dexterity8	DEX+8	IT_CARD	bonus bDex,8;			
4728	Dexterity9	DEX+9	IT_CARD	bonus bDex,9;			
4729	Dexterity10	DEX+10	IT_CARD	bonus bDex,10;			
4730	Agility1	AGI+1	IT_CARD	bonus bAgi,1;			
4731	Agility2	AGI+2	IT_CARD	bonus bAgi,2;			
4732	Agility3	AGI+3	IT_CARD	bonus bAgi,3;			
4733	Agility4	AGI+4	IT_CARD	bonus bAgi,4;			
4734	Agility5	AGI+5	IT_CARD	bonus bAgi,5;			
4735	Agility6	AGI+6	IT_CARD	bonus bAgi,6;			
4736	Agility7	AGI+7	IT_CARD	bonus bAgi,7;			
4737	Agility8	AGI+8	IT_CARD	bonus bAgi,8;			
4738	Agility9	AGI+9	IT_CARD	bonus bAgi,9;			
4739	Agility10	AGI+10	IT_CARD	bonus bAgi,10;			
4740	Vitality1	VIT+1	IT_CARD	bonus bVit,1;			
4741	Vitality2	VIT+2	IT_CARD	bonus bVit,2;			
4742	Vitality3	VIT+3	IT_CARD	bonus bVit,3;			
4743	Vitality4	VIT+4	IT_CARD	bonus bVit,4;			
4744	Vitality5	VIT+5	IT_CARD	bonus bVit,5;			
4745	Vitality6	VIT+6	IT_CARD	bonus bVit,6;			
4746	Vitality7	VIT+7	IT_CARD	bonus bVit,7;			
4747	Vitality8	VIT+8	IT_CARD	bonus bVit,8;			
4748	Vitality9	VIT+9	IT_CARD	bonus bVit,9;			
4749	Vitality10	VIT+10	IT_CARD	bonus bVit,10;			
4750	Luck1	LUK+1	IT_CARD	bonus bLuk,1;			
4751	Luck2	LUK+2	IT_CARD	bonus bLuk,2;			
4752	Luck3	LUK+3	IT_CARD	bonus bLuk,3;			
4753	Luck4	LUK+4	IT_CARD	bonus bLuk,4;			
4754	Luck5	LUK+5	IT_CARD	bonus bLuk,5;			
4755	Luck6	LUK+6	IT_CARD	bonus bLuk,6;			
4756	Luck7	LUK+7	IT_CARD	bonus bLuk,7;			
4757	Luck8	LUK+8	IT_CARD	bonus bLuk,8;			
4758	Luck9	LUK+9	IT_CARD	bonus bLuk,9;			
4759	Luck10	LUK+10	IT_CARD	bonus bLuk,10;			
4760	Matk1	MATK+1%	IT_CARD	bonus bMatkRate,1;			
4761	Matk2	MATK+2%	IT_CARD	bonus bMatkRate,2;			
4762	Evasion6	FLEE+6	IT_CARD	bonus bFlee,6;			
4763	Evasion12	FLEE+12	IT_CARD	bonus bFlee,12;			
4764	Critical5	CRI+5	IT_CARD	bonus bCritical,5;			
4765	Critical7	CRI+7	IT_CARD	bonus bCritical,7;			
4766	Atk2	ATK+2%	IT_CARD	bonus2 bAddRace, RC_All, 2;			
4767	Atk3	ATK+3%	IT_CARD	bonus2 bAddRace, RC_All, 3;			
4768	Str1_J	STR+1	IT_CARD				
4769	Str2_J	STR+2	IT_CARD				
4770	Str3_J	STR+3	IT_CARD				
4771	Int1_J	INT+1	IT_CARD				
4772	Int2_J	INT+2	IT_CARD				
4773	Int3_J	INT+3	IT_CARD				
4774	Vit1_J	VIT+1	IT_CARD				
4775	Vit2_J	VIT+2	IT_CARD				
4776	Vit3_J	VIT+3	IT_CARD				
4777	Agi1_J	AGI+1	IT_CARD				
4778	Agi2_J	AGI+2	IT_CARD				
4779	Agi3_J	AGI+3	IT_CARD				
4780	Dex1_J	DEX+1	IT_CARD				
4781	Dex2_J	DEX+2	IT_CARD				
4782	Dex3_J	DEX+3	IT_CARD				
4783	Luk1_J	LUK+1	IT_CARD				
4784	Luk2_J	LUK+2	IT_CARD				
4785	Luk3_J	LUK+3	IT_CARD				
5001	Headset	Headset	IT_ARMOR	bonus2 bResEff,Eff_Curse,1000;			
5002	Gemmed_Crown	Jewel Crown	IT_ARMOR	bonus bInt,2;   bonus bLuk,1;   bonus bMdef,3;			
5003	Joker_Jester	Joker Jester	IT_ARMOR	bonus bLuk,2;   bonus bMdef,5;			
5004	Oxygen_Mask	Oxygen Mask	IT_ARMOR	bonus2 bResEff,Eff_Poison,2000;			
5005	Gas_Mask	Gas Mask	IT_ARMOR	bonus2 bResEff,Eff_Poison,3000;			
5006	Machoman_Glasses	Machoman's Glasses	IT_ARMOR				
5007	Loard_Circlet	Grand Circlet	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bLuk,1;   bonus bMdef,4;			
5008	Puppy_Love	Puppy Love	IT_ARMOR				
5009	Safety_Helmet	Safety Helmet	IT_ARMOR	bonus bMdef,3;   bonus bUnbreakableHelm,0;			
5010	Indian_Hair_Piece	Indian Fillet	IT_ARMOR				
5011	Antenna	Aerial	IT_ARMOR				
5012	Ph_D_Hat	Ph.D Hat	IT_ARMOR				
5013	Horn_Of_Lord_Kaho	Lord Kaho's Horn	IT_ARMOR	bonus bMdef,10;   bonus bStr,5;   bonus bAgi,10;   bonus bVit,10;   bonus bInt,5;   bonus bLuk,20;			
5014	Fin_Helm	Fin Helm	IT_ARMOR				
5015	Egg_Shell	Egg Shell	IT_ARMOR				
5016	Boys_Cap	Boy's Cap	IT_ARMOR				
5017	Bone_Helm	Bone Helm	IT_ARMOR	bonus2 bSubEle,Ele_Dark,-15;			
5018	Feather_Bonnet	Feather Bonnet	IT_ARMOR	bonus bAgi,1;			
5019	Corsair	Corsair	IT_ARMOR	bonus bVit,1;			
5020	Kafra_Band	Kafra Band	IT_ARMOR	bonus bMdef,3;			
5021	Bankruptcy_Of_Heart	Grief for Greed	IT_ARMOR	bonus bInt,1;   bonus bDex,1;			
5022	Helm_Of_Sun	Hat of the Sun God	IT_ARMOR	bonus bStr,3;   bonus bInt,2;			
5023	Hat_Of_Bundle	Parcel Hat	IT_ARMOR				
5024	Hat_Of_Cake	Cake Hat	IT_ARMOR				
5025	Helm_Of_Angel	Helm of Angel	IT_ARMOR	bonus bAgi,1;   bonus bLuk,1;   bonus bMdef,3;			
5026	Hat_Of_Cook	Chef Hat	IT_ARMOR	bonus bDex,1;			
5027	Wizardry_Hat	Mage Hat	IT_ARMOR	bonus bInt,2;   bonus bMaxSP,150;			
5028	Candle	Candle	IT_ARMOR				
5029	Spore_Hat	Spore Hat	IT_ARMOR				
5030	Panda_Cap	Panda Hat	IT_ARMOR				
5031	Mine_Helm	Mine Hat	IT_ARMOR	bonus bDex,2;			
5032	Picnic_Hat	Sunday Hat	IT_ARMOR				
5033	Smokie_Hat	Raccoon Hat	IT_ARMOR				
5034	Light_Bulb_Band	Bulb Band	IT_ARMOR				
5035	Poring_Hat	Poring Hat	IT_ARMOR				
5036	Cross_Band	Cross Hat	IT_ARMOR				
5037	Fruit_Shell	Nut Shell	IT_ARMOR				
5038	Deviruchi_Cap	Deviruchi Hat	IT_ARMOR	bonus bStr,1;   bonus bInt,1;			
5039	Mottled_Egg_Shell	Rainbow Eggshell	IT_ARMOR				
5040	Blush	Blush	IT_ARMOR				
5041	Heart_Hair_Pin	Heart Hairpin	IT_ARMOR				
5042	Hair_Protector	Bao Bao	IT_ARMOR				
5043	Opera_Ghost_Mask	Opera Phantom Mask	IT_ARMOR				
5044	Devils_Wing	Evil Wing Ears	IT_ARMOR	bonus bVit,1;			
5045	Magician_Hat	Magician Hat	IT_ARMOR	bonus bDex,1;   bonus bAgi,1;   bonus bMaxSP,50;			
5046	Bongun_Hat	Bongun Hat	IT_ARMOR				
5047	Fashion_Sunglass	Fashionable Glasses	IT_ARMOR				
5048	First_Moon_Hair_Pin	Cresent Hairpin	IT_ARMOR				
5049	Stripe_Band	Striped Hairband	IT_ARMOR				
5050	Mystery_Fruit_Shell	Wonder Nutshell	IT_ARMOR				
5051	Kitty_Bell	Pussy Cat Bell	IT_ARMOR				
5052	Blue_Hair_Band	Blue Hairband	IT_ARMOR				
5053	Spinx_Helm	Sphinx Hat	IT_ARMOR	bonus bStr,2;			
5054	Assasin_Mask	Assassin Mask	IT_ARMOR				
5055	Novice_Egg_Cap	Novice False Eggshell	IT_ARMOR				
5056	Love_Berry	Fruit of Love	IT_ARMOR				
5057	Ear_Of_Black_Cat	Black Cat Ears	IT_ARMOR				
5058	Drooping_Kitty	Drooping Cat	IT_ARMOR	bonus bMdef,15;   bonus2 bResEff,Eff_Curse,3000;			
5059	Brown_Bear_Cap	Teddybear Hat	IT_ARMOR				
5060	Party_Hat	Party Hat	IT_ARMOR	bonus bLuk,1;			
5061	Flower_Hairpin	Flower Hairpin	IT_ARMOR				
5062	Straw_Hat	Straw Hat	IT_ARMOR	bonus bAgi,1;			
5063	Plaster	Giant Band Aid	IT_ARMOR				
5064	Leaf_Headgear	Smokie Leaf	IT_ARMOR				
5065	Fish_On_Head	Blue Fish	IT_ARMOR	bonus2 bAddRace,RC_Fish,10;			
5066	Horn_Of_Succubus	Succubus Horn	IT_ARMOR	bonus bInt,1;   bonus bMdef,10;			
5067	Sombrero	Sombrero	IT_ARMOR	bonus bAgi,1;			
5068	Ear_Of_Devils_Wing	Evil Wing Ears	IT_ARMOR	bonus bStr,1;			
5069	Mask_Of_Fox	Kitsune Mask	IT_ARMOR	bonus bAgi,1;   bonus bLuk,1;			
5070	Headband_Of_Power	Hot-blooded Headband	IT_ARMOR	bonus bStr,2;			
5071	Indian_Headband	Indian Headband	IT_ARMOR	bonus bDex,1;			
5072	Inccubus_Horn	Incubus Horn	IT_ARMOR	bonus bAgi,1;   bonus bMdef,10;			
5073	Cap_Of_Concentration	Model Training Hat	IT_ARMOR	bonus bDex, 2;			
5074	Ear_Of_Angels_Wing	Angel Wing Ears	IT_ARMOR	bonus bStr,1;			
5075	Cowboy_Hat	Cowboy Hat	IT_ARMOR				
5076	Fur_Hat	Beanie	IT_ARMOR	bonus bLuk,1;			
5077	Tulip_Hairpin	Tulip Hairpin	IT_ARMOR				
5078	Sea_Otter_Cap	Sea-Otter Hat	IT_ARMOR	bonus bVit,1;			
5079	Crossed_Hair_Band	X Hairpin	IT_ARMOR				
5080	Headgear_Of_Queen	Crown of Ancient Queen	IT_ARMOR				
5081	Mistress_Crown	Crown of Mistress	IT_ARMOR	bonus bMaxSP,100;   bonus bInt,2;   bonus bUnbreakableHelm,0;			
5082	Mushroom_Band	Decorative Mushroom	IT_ARMOR				
5083	Red_Tailed_Ribbon	Red Ribbon	IT_ARMOR	bonus bMdef,10;			
5084	Lazy_Raccoon	Lazy Smokie	IT_ARMOR	bonus2 bResEff,Eff_Sleep,2000;			
5085	Pair_Of_Red_Ribbon	Small Ribbons	IT_ARMOR				
5086	Alarm_Mask	Alarm Mask	IT_ARMOR	bonus2 bResEff,Eff_Blind,5000;			
5087	Goblin_Mask_01	Poker Face	IT_ARMOR				
5088	Goblin_Mask_02	Surprised Mask	IT_ARMOR				
5089	Goblin_Mask_03	Annoyed Mask	IT_ARMOR				
5090	Goblin_Mask_04	Goblin Leader Mask	IT_ARMOR				
5091	Big_Golden_Bell	Decorative Golden Bell	IT_ARMOR				
5092	Blue_Coif	Coif	IT_ARMOR				
5093	Blue_Coif_	Coif	IT_ARMOR	bonus bMaxSP,100;			
5094	Orc_Hero_Helm	Helmet of Orc Hero	IT_ARMOR	bonus bStr,2;   bonus bVit,1;			
5095	Orc_Hero_Helm_	Helmet of Orc Hero	IT_ARMOR	bonus bStr,2;   bonus bVit,1;			
5096	Assassin_Mask_	Assassin Mask	IT_ARMOR				
5097	Cone_Hat_	Holiday Hat	IT_ARMOR				
5098	Tiger_Mask	Tiger Mask	IT_ARMOR	bonus bStr,3;   bonus bMaxHP,100;			
5099	Cat_Hat	Neko Mimi	IT_ARMOR	bonus bLuk,2;   bonus bMdef,10;   bonus2 bSubRace,RC_Brute,5;			
5100	Sales_Signboard	Sales Banner	IT_ARMOR	bonus bStr,1;   bonus bAgi,1;   bonus bLuk,1;			
5101	Takius_Blindfold	Takius's Blindfold	IT_ARMOR				
5102	Round_Eyes	Blank Eyes	IT_ARMOR				
5103	Sunflower_Hairpin	Sunflower Hairpin	IT_ARMOR	bonus bAgi,2;   bonus bCritical,5;			
5104	Dark_Blindfold	Dark Blinder	IT_ARMOR	bonus2 bResEff,Eff_Blind,10000;   bonus2 bResEff,Eff_Stun,200;			
5105	Hat_Of_Cake_	2nd Anniversary Hat	IT_ARMOR	bonus bDex,1;   bonus bMaxSP,80;   bonus3 bAddMonsterDropItem,7864,7,50;			
5106	Cone_Hat_INA	2nd Anniversary Hat	IT_ARMOR	bonus bLuk,1;			
5107	Well_Baked_Toast	Crunch Toast	IT_ARMOR				
5108	Detective_Hat	Renown Detective's Cap	IT_ARMOR				
5109	Red_Bonnet	Red Bonnet	IT_ARMOR				
5110	Baby_Pacifier	Baby Pacifier	IT_ARMOR				
5111	Galapago_Cap	Galapago Cap	IT_ARMOR	bonus2 bAddMonsterDropItem,605,100;			
5112	Super_Novice_Hat	Super Novice Hat	IT_ARMOR	bonus bAllStats,1;			
5113	Angry_Mouth	Angry Snarl	IT_ARMOR				
5114	Fedora	Bucket Hat	IT_ARMOR				
5115	Winter_Hat	Winter Hat	IT_ARMOR	bonus2 bResEff,Eff_Freeze,1000;			
5116	Banana_Hat	Banana Hat	IT_ARMOR	bonus3 bAutoSpell,SM_PROVOKE,3,30;			
5117	Mistic_Rose	Mystic Rose	IT_ARMOR	bonus2 bSubRace,RC_Plant,2;			
5118	Ear_Of_Puppy	Puppy Headband	IT_ARMOR				
5119	Super_Novice_Hat_	Super Novice Hat	IT_ARMOR	bonus bAllStats,1;			
5120	Fedora_	Bucket Hat	IT_ARMOR				
5121	Zherlthsh_Mask	Zealotus Mask	IT_ARMOR	bonus2 bAddRace,RC_DemiPlayer,5;   bonus2 bSubRace,RC_DemiPlayer,5;			
5122	Magni_Cap	Magni's Cap	IT_ARMOR	bonus bStr,2;			
5123	Ulle_Cap	Ulle's Cap	IT_ARMOR	bonus bDex,2;   bonus bAgi,1;			
5124	Fricca_Circlet	Fricca's Circlet	IT_ARMOR	bonus bMdef,10;   bonus bInt,2;   bonus bMaxSP,50;			
5125	Kiss_Of_Angel	Angel's Kiss	IT_ARMOR	bonus bSPrecovRate,5;			
5126	Morpheuss_Hood	Morpheus's Hood	IT_ARMOR	bonus bInt,2;			
5127	Morriganes_Helm	Morrigane's Helm	IT_ARMOR	bonus bLuk,2;   bonus bBaseAtk,3;			
5128	Goibnes_Helmet	Goibne's Helm	IT_ARMOR	bonus bVit,3;   bonus bMdef,3;			
5129	Bird_Nest	Bird Nest	IT_ARMOR	bonus bAgi,2;   bonus2 bSubRace,RC_Brute,10;			
5130	Lion_Mask	Lion Mask	IT_ARMOR	bonus2 bAddEffWhenHit,Eff_Silence,500;   bonus bMdef,1;			
5131	Close_Helmet	Close Helmet	IT_ARMOR	bonus bVit,3;   bonus bMaxHPrate,3;			
5132	Angeling_Hat	Angeling Hat	IT_ARMOR	bonus2 bSubRace,RC_DemiPlayer,10;			
5133	Sheep_Hat	Sheep Hat	IT_ARMOR	bonus bShortWeaponDamageReturn,5;			
5134	Pumpkin_Hat	Pumpkin-Head	IT_ARMOR	bonus2 bSubRace,RC_Demon,5;			
5135	Cyclops_Visor	Cyclop's Eye	IT_ARMOR	bonus bMaxSP,50;			
5136	Santas_Hat_	Antonio's Santa Hat	IT_ARMOR				
5137	Alice_Doll	Alice Doll	IT_ARMOR	bonus bStr,1;   bonus2 bAddRace,RC_DemiPlayer,10;   bonus2 bAddEff2,Eff_Sleep,10;			
5138	Magic_Eyes	Magic Eyes	IT_ARMOR	bonus bMdef,5;   bonus bCastrate,-10;   bonus bUseSPrate,20;			
5139	Hibiscus	Hibiscus	IT_ARMOR	bonus bDex,1;   bonus bInt,1;   bonus bMdef,5;			
5140	Charming_Ribbon	Charming Ribbon	IT_ARMOR	bonus2 bSubRace,RC_Undead,5;   bonus2 bSubRace,RC_Demon,5;			
5141	Marionette_Doll	Marionette Doll	IT_ARMOR	bonus bStr,1;			
5142	Crescent_Helm	Crescent Helm	IT_ARMOR	bonus bVit,1;   bonus2 bSubRace,RC_DemiPlayer,5;			
5143	Kabuki_Mask	Kabuki Mask	IT_ARMOR	bonus2 bResEff,Eff_Silence,3000;			
5144	Gambler_Hat	Gambler Hat	IT_ARMOR	bonus bLuk,5;			
5145	Carnival_Joker_Jester	Carnival Joker Jester	IT_ARMOR				
5146	Elephant_Hat	Elephant Hat	IT_ARMOR	bonus bVit,1;   bonus2 bSubRace,RC_Brute,7;   skill WZ_WATERBALL,1;			
5147	Baseball_Cap	Baseball Cap	IT_ARMOR				
5148	Phrygian_Cap	Phrygian Cap	IT_ARMOR	bonus bInt,2;			
5149	Silver_Tiara	Silver Tiara	IT_ARMOR	bonus bInt,2;			
5150	Joker_Jester_	Joker Jester	IT_ARMOR	bonus bSpeedRate,25;			
5151	Headset_OST	Note Headphones	IT_ARMOR	bonus bMdef,3;   bonus2 bResEff,Eff_Stun,1000;   bonus2 bResEff,Eff_Freeze,1000;			
5152	Chinese_Crown	Chinese Crown	IT_ARMOR	bonus2 bResEff,Eff_Stun,1000;   bonus bInt,1;			
5153	Angeling_Hairpin	Angeling Hairpin	IT_ARMOR	bonus bFlee,5;			
5154	Sunglasses_F	Father's Sunglasses	IT_ARMOR				
5155	Granpa_Beard_F	Father's White Moustache	IT_ARMOR	bonus bBaseAtk,20;			
5156	Flu_Mask_F	Father's Mask	IT_ARMOR	bonus bMatkRate,1;			
